gvkey,iid,datadate,prccd,cshtrd,daily_return
25434,1,2023-04-05,104.9,5169510.0,0.008653846153846123
25434,1,2023-04-06,104.68,3154266.0,-0.0020972354623450817
25434,1,2023-04-10,104.74,3761221.0,0.000573175391669789
25434,1,2023-04-11,105.74,4009250.0,0.009547450830628135
25434,1,2023-04-12,105.6,4605869.0,-0.001324002269718183
25434,1,2023-04-13,106.99,4364353.0,0.013162878787878807
25434,1,2023-04-14,107.47,3962030.0,0.004486400598186835
25434,1,2023-04-17,108.31,4780662.0,0.007816134735274982
25434,1,2023-04-18,107.91,5300421.0,-0.0036931031299050066
25434,1,2023-04-19,107.16,4616372.0,-0.006950236308034485
25434,1,2023-04-20,107.05,4296302.0,-0.0010265024262784417
25434,1,2023-04-21,108.19,4522163.0,0.010649229332087895
25434,1,2023-04-24,109.29,5939903.0,0.010167298271559266
25434,1,2023-04-25,109.34,8728082.0,0.0004574983987555292
25434,1,2023-04-26,111.47,8076972.0,0.01948051948051943
25434,1,2023-04-27,112.75,7606434.0,0.011482910200053764
25434,1,2023-04-28,114.29,5969270.0,0.013658536585365866
25434,1,2023-05-01,114.56,6489587.0,0.0023624114095721627
25434,1,2023-05-02,114.46,8991727.0,-0.0008729050279330242
25434,1,2023-05-03,103.96,24355390.0,-0.09173510396645113
25434,1,2023-05-04,104.72,8853571.0,0.007310504040015431
25434,1,2023-05-05,107.21,7809136.0,0.02377769289533993
25434,1,2023-05-08,107.17,6089928.0,-0.00037309952429798177
25434,1,2023-05-09,106.71,3681298.0,-0.004292245964355734
25434,1,2023-05-10,106.97,4564038.0,0.002436510167744377
25434,1,2023-05-11,105.63,4790543.0,-0.012526876694400335
25434,1,2023-05-12,106.12,5166352.0,0.004638833664678765
25434,1,2023-05-15,106.64,4216784.0,0.004900113079532531
25434,1,2023-05-16,105.28,3671445.0,-0.01275318829707428
25434,1,2023-05-17,105.69,4756449.0,0.0038943768996959616
25434,1,2023-05-18,107.09,5372850.0,0.01324628630901703
25434,1,2023-05-19,105.51,4982469.0,-0.014753945279671332
25434,1,2023-05-22,102.9,7497556.0,-0.02473699175433608
25434,1,2023-05-23,100.34,6756570.0,-0.02487852283770653
25434,1,2023-05-24,99.61,6130482.0,-0.007275264102053036
25434,1,2023-05-25,98.44,8173718.0,-0.011745808653749634
25434,1,2023-05-26,98.53,7270069.0,0.00091426249492077
25434,1,2023-05-30,97.75,6501473.0,-0.007916370648533455
25434,1,2023-05-31,97.64,10375620.0,-0.0011253196930945952
25434,1,2023-06-01,97.52,6748459.0,-0.0012290045063498845
25434,1,2023-06-02,99.5,6218737.0,0.020303527481542183
25434,1,2023-06-05,99.93,6532773.0,0.004321608040201097
25434,1,2023-06-06,98.22,8652959.0,-0.017111978384869442
25434,1,2023-06-07,97.92,6283350.0,-0.0030543677458765295
25434,1,2023-06-08,99.15,6876627.0,0.012561274509804043
25434,1,2023-06-09,97.96,5550116.0,-0.012002017145738897
25434,1,2023-06-12,98.46,6704147.0,0.005104124132298882
25434,1,2023-06-13,99.26,5134556.0,0.008125126955108808
25434,1,2023-06-14,100.66,9275720.0,0.014104372355430161
25434,1,2023-06-15,101.38,6445597.0,0.007152791575601114
25434,1,2023-06-16,101.87,11708020.0,0.0048333004537384205
25434,1,2023-06-20,101.27,5505547.0,-0.005889859625012317
25434,1,2023-06-21,101.87,5507003.0,0.005924755603831322
25434,1,2023-06-22,100.85,6125241.0,-0.010012761362520939
25434,1,2023-06-23,98.34,18760000.0,-0.024888448190381718
25434,1,2023-06-26,98.23,6067743.0,-0.0011185682326622093
25434,1,2023-06-27,98.72,5031694.0,0.0049882927822457734
25434,1,2023-06-28,98.61,6580802.0,-0.0011142625607779566
25434,1,2023-06-29,98.68,5110824.0,0.0007098671534326861
25434,1,2023-06-30,99.06,6225355.0,0.0038508309687879105
25434,1,2023-07-03,99.15,3281097.0,0.0009085402786190855
25434,1,2023-07-05,98.46,6364914.0,-0.0069591527987897805
25434,1,2023-07-06,96.2,7151946.0,-0.02295348364818195
25434,1,2023-07-07,96.05,7887254.0,-0.0015592515592516287
25434,1,2023-07-10,99.13,9292588.0,0.032066631962519576
25434,1,2023-07-11,100.09,5267517.0,0.009684253001109644
25434,1,2023-07-12,101.14,6970703.0,0.010490558497352254
25434,1,2023-07-13,101.6,4502280.0,0.004548151077713891
25434,1,2023-07-14,101.61,3931508.0,9.842519685054896e-05
25434,1,2023-07-17,100.93,5244243.0,-0.0066922546993405385
25434,1,2023-07-18,100.76,5987682.0,-0.0016843356781928165
25434,1,2023-07-19,101.83,5553335.0,0.01061929337038503
25434,1,2023-07-20,100.88,5461879.0,-0.00932927428066388
25434,1,2023-07-21,102.82,20368300.0,0.019230769230769162
25434,1,2023-07-24,102.78,4746399.0,-0.0003890293717174753
25434,1,2023-07-25,102.92,5623797.0,0.001362132710644115
25434,1,2023-07-26,101.73,6565228.0,-0.011562378546443819
25434,1,2023-07-27,100.78,5372875.0,-0.009338444903175147
25434,1,2023-07-28,101.25,5319639.0,0.004663623734868061
25434,1,2023-07-31,101.57,6359702.0,0.0031604938271603267
25434,1,2023-08-01,101.26,7642628.0,-0.0030520823077678783
25434,1,2023-08-02,102.13,14461610.0,0.0085917440252814
25434,1,2023-08-03,102.33,5544941.0,0.001958288455889523
25434,1,2023-08-04,100.68,5196336.0,-0.016124303723248246
25434,1,2023-08-07,101.74,5221403.0,0.010528406833531845
25434,1,2023-08-08,100.695,4057814.0,-0.01027127973265185
25434,1,2023-08-09,99.92,4488769.0,-0.007696509260638473
25434,1,2023-08-10,101.66,6843247.0,0.01741393114491596
25434,1,2023-08-11,100.99,3179537.0,-0.006590596104662616
25434,1,2023-08-14,101.01,3238096.0,0.000198039409842643
25434,1,2023-08-15,100.04,3202088.0,-0.009603009603009638
25434,1,2023-08-16,98.98,3677801.0,-0.010595761695321948
25434,1,2023-08-17,96.57,5287139.0,-0.02434835320266726
25434,1,2023-08-18,97.23,4125002.0,0.0068344206275241515
25434,1,2023-08-21,96.46,3748413.0,-0.007919366450684029
25434,1,2023-08-22,96.07,3639631.0,-0.0040431266846361336
25434,1,2023-08-23,95.18,9695850.0,-0.009264078276256749
25434,1,2023-08-24,94.83,7821864.0,-0.003677243118302309
25434,1,2023-08-25,95.48,5358550.0,0.006854370979647806
25434,1,2023-08-28,97.04,5096955.0,0.016338500209468032
25434,1,2023-08-29,99.15,5511162.0,0.02174361088211052
25434,1,2023-08-30,99.24,4211077.0,0.0009077155824506189
25434,1,2023-08-31,97.44,5618277.0,-0.01813784764207982
25434,1,2023-09-01,98.0,4746900.0,0.005747126436781658
25434,1,2023-09-05,96.84,5412880.0,-0.011836734693877471
25434,1,2023-09-06,95.95,5426977.0,-0.009190417182982191
25434,1,2023-09-07,95.1,6401873.0,-0.008858780614903639
25434,1,2023-09-08,95.28,4754457.0,0.0018927444794953896
25434,1,2023-09-11,95.67,5576298.0,0.004093198992443314
25434,1,2023-09-12,96.24,5007230.0,0.005957980558168652
25434,1,2023-09-13,96.93,5815425.0,0.007169576059850469
25434,1,2023-09-14,97.16,6039224.0,0.0023728463839882696
25434,1,2023-09-15,96.23,8766385.0,-0.00957184026348279
25434,1,2023-09-18,96.76,4477446.0,0.0055076379507430495
25434,1,2023-09-19,95.29,6800232.0,-0.015192228193468327
25434,1,2023-09-20,95.16,4571704.0,-0.0013642564802184287
25434,1,2023-09-21,93.1,6091955.0,-0.02164775115594786
25434,1,2023-09-22,93.68,5117125.0,0.006229860365198903
25434,1,2023-09-25,92.74,4815729.0,-0.010034158838599594
25434,1,2023-09-26,92.0,6085851.0,-0.007979296959240822
25434,1,2023-09-27,91.17,4730247.0,-0.009021739130434803
25434,1,2023-09-28,91.08,4727796.0,-0.000987166831194486
25434,1,2023-09-29,91.27,7696999.0,0.0020860781730347444
25434,1,2023-10-02,91.13,6429106.0,-0.0015339103758080785
25434,1,2023-10-03,89.48,6659554.0,-0.018106002414133515
25434,1,2023-10-04,91.15,6162671.0,0.018663388466696462
25434,1,2023-10-05,92.37,7548441.0,0.013384530992868848
25434,1,2023-10-06,92.85,6976839.0,0.005196492367651739
25434,1,2023-10-09,92.68,4116881.0,-0.0018309100700052428
25434,1,2023-10-10,93.18,4975169.0,0.005394907207596056
25434,1,2023-10-11,91.95,4498206.0,-0.013200257566001294
25434,1,2023-10-12,91.42,5482133.0,-0.005764002175095206
25434,1,2023-10-13,91.48,4779772.0,0.0006563115292059774
25434,1,2023-10-16,93.65,4587308.0,0.023721031919545332
25434,1,2023-10-17,94.18,6085851.0,0.00565936999466099
25434,1,2023-10-18,93.75,4109209.0,-0.004565725207050453
25434,1,2023-10-19,94.42,5598902.0,0.0071466666666666345
25434,1,2023-10-20,94.19,4697722.0,-0.002435924592247396
25434,1,2023-10-23,94.2,4477074.0,0.00010616838305566034
25434,1,2023-10-24,94.62,3597332.0,0.00445859872611476
25434,1,2023-10-25,94.0,5494446.0,-0.006552525893045891
25434,1,2023-10-26,92.67,6195564.0,-0.014148936170212734
25434,1,2023-10-27,92.02,8289871.0,-0.007014136182151742
25434,1,2023-10-30,93.15,7851860.0,0.012279939143664542
25434,1,2023-10-31,92.24,9300208.0,-0.009769189479334472
25434,1,2023-11-01,91.35,14276720.0,-0.009648742411101474
25434,1,2023-11-02,100.01,23248720.0,0.09480021893815005
25434,1,2023-11-03,102.65,15993510.0,0.026397360263973546
25434,1,2023-11-06,104.03,7530171.0,0.013443740867023823
25434,1,2023-11-07,103.68,6238612.0,-0.0033644141113139403
25434,1,2023-11-08,104.3,7452312.0,0.005979938271604812
25434,1,2023-11-09,102.23,7604766.0,-0.019846596356663415
25434,1,2023-11-10,104.33,7082004.0,0.020541915289054025
25434,1,2023-11-13,103.51,7119636.0,-0.007859676027988094
25434,1,2023-11-14,105.6,8319970.0,0.02019128586609975
25434,1,2023-11-15,106.03,7976176.0,0.004071969696969768
25434,1,2023-11-16,107.21,8036132.0,0.011128925775723886
25434,1,2023-11-17,105.57,6341548.0,-0.01529708049622236
25434,1,2023-11-20,104.3,9798592.0,-0.012029932746045247
25434,1,2023-11-21,103.69,6142577.0,-0.005848513902205199
25434,1,2023-11-22,103.44,4828334.0,-0.0024110328864885844
25434,1,2023-11-24,102.78,3206415.0,-0.006380510440835208
25434,1,2023-11-27,102.36,7786914.0,-0.004086398131932345
25434,1,2023-11-28,101.18,6842540.0,-0.011527940601797515
25434,1,2023-11-29,99.85,8426838.0,-0.013144890294524703
25434,1,2023-11-30,99.3,11365370.0,-0.0055082623935903685
25434,1,2023-12-01,99.2,12314600.0,-0.001007049345417843
25434,1,2023-12-04,97.6,11470560.0,-0.016129032258064613
25434,1,2023-12-05,95.54,16017480.0,-0.02110655737704903
25434,1,2023-12-06,97.02,12112230.0,0.015490893866443312
25434,1,2023-12-07,96.44,7855407.0,-0.005978148835291686
25434,1,2023-12-08,96.61,7123756.0,0.0017627540439650868
25434,1,2023-12-11,98.12,7631074.0,0.015629851982196463
25434,1,2023-12-12,98.15,6312038.0,0.0003057480635955123
25434,1,2023-12-13,98.11,7718181.0,-0.0004075394803871868
25434,1,2023-12-14,97.84,9754971.0,-0.0027520130465803483
25434,1,2023-12-15,96.75,12452880.0,-0.011140637775960749
25434,1,2023-12-18,96.56,6049875.0,-0.001963824289405669
25434,1,2023-12-19,97.72,5980266.0,0.012013256006627948
25434,1,2023-12-20,94.71,10041880.0,-0.03080229226361042
25434,1,2023-12-21,95.33,7093174.0,0.006546299229226005
25434,1,2023-12-22,95.28,6359225.0,-0.0005244938634217933
25434,1,2023-12-26,95.67,3704797.0,0.004093198992443314
25434,1,2023-12-27,95.29,4954055.0,-0.003971987038779101
25434,1,2023-12-28,95.93,4515865.0,0.006716339594920795
25434,1,2023-12-29,96.01,6133097.0,0.0008339414156155467
25434,1,2024-01-02,93.67,8854666.0,-0.02437246120195813
25434,1,2024-01-03,93.23,7155520.0,-0.00469734173161096
25434,1,2024-01-04,93.55,7117459.0,0.0034323715542206035
25434,1,2024-01-05,92.99,7185059.0,-0.00598610368786745
25434,1,2024-01-08,94.19,7534461.0,0.012904613399290277
25434,1,2024-01-09,93.09,6347080.0,-0.01167852213610776
25434,1,2024-01-10,93.5,5845118.0,0.004404339886131758
25434,1,2024-01-11,92.94,6479502.0,-0.0059893048128342175
25434,1,2024-01-12,91.98,5637445.0,-0.010329244673983107
25434,1,2024-01-16,92.7,7485561.0,0.007827788649706457
25434,1,2024-01-17,91.77,6670385.0,-0.010032362459546973
25434,1,2024-01-18,93.34,7544759.0,0.017107987359703758
25434,1,2024-01-19,93.86,9555258.0,0.0055710306406684396
25434,1,2024-01-22,93.07,8873484.0,-0.008416790965267484
25434,1,2024-01-23,91.97,10216070.0,-0.01181906092188667
25434,1,2024-01-24,92.04,7654000.0,0.0007611177557900195
25434,1,2024-01-25,92.61,11986580.0,0.006192959582790092
25434,1,2024-01-26,92.8,9221195.0,0.0020516142965121276
25434,1,2024-01-29,93.8,12717180.0,0.010775862068965525
25434,1,2024-01-30,94.08,17019570.0,0.0029850746268655914
25434,1,2024-01-31,93.03,26743470.0,-0.011160714285714302
25434,1,2024-02-01,93.37,14465270.0,0.00365473503171021
25434,1,2024-02-02,92.99,10707650.0,-0.004069829709757
25434,1,2024-02-05,92.51,7051154.0,-0.0051618453597159775
25434,1,2024-02-06,95.67,11254620.0,0.03415846935466438
25434,1,2024-02-07,95.31,9070584.0,-0.0037629350893697566
25434,1,2024-02-08,96.59,9883925.0,0.013429860455356213
25434,1,2024-02-09,97.3,9384731.0,0.0073506574179520445
25434,1,2024-02-12,95.47,9219069.0,-0.018807810894141852
25434,1,2024-02-13,93.87,8136666.0,-0.01675919136901638
25434,1,2024-02-14,94.07,5509282.0,0.002130606157451753
25434,1,2024-02-15,93.22,8873449.0,-0.009035824386095404
25434,1,2024-02-16,93.22,5733676.0,0.0
25434,1,2024-02-20,93.46,8841715.0,0.0025745548165629906
25434,1,2024-02-21,95.02,8283818.0,0.016691632784078703
25434,1,2024-02-22,95.78,8121781.0,0.007998316143969841
25434,1,2024-02-23,95.62,6844818.0,-0.0016704948841094192
25434,1,2024-02-26,94.28,7042587.0,-0.01401380464338009
25434,1,2024-02-27,94.13,5344639.0,-0.001591005515485855
25434,1,2024-02-28,93.0,5616018.0,-0.01200467438648678
25434,1,2024-02-29,94.9,11217710.0,0.02043010752688179
25434,1,2024-03-01,93.16,7989665.0,-0.018335089567966367
25434,1,2024-03-04,92.46,7319231.0,-0.007513954486904284
25434,1,2024-03-05,91.22,7270171.0,-0.01341120484533842
25434,1,2024-03-06,91.65,4815984.0,0.004713878535409055
25434,1,2024-03-07,90.95,8646694.0,-0.007637752318603419
25434,1,2024-03-08,91.06,7670302.0,0.0012094557449147114
25434,1,2024-03-11,92.07,6695690.0,0.011091587963979688
25434,1,2024-03-12,92.4,9441392.0,0.0035842293906811484
25434,1,2024-03-13,91.61,8250237.0,-0.00854978354978364
25434,1,2024-03-14,91.66,8541320.0,0.0005457919441109738
25434,1,2024-03-15,90.12,18132670.0,-0.016801221907047692
25434,1,2024-03-18,91.01,7409978.0,0.009875721260541592
25434,1,2024-03-19,91.59,5674986.0,0.006372926052082173
25434,1,2024-03-20,92.6,5800312.0,0.011027404738508384
25434,1,2024-03-21,91.66,6285064.0,-0.010151187904967607
25434,1,2024-03-22,90.71,6474206.0,-0.010364390137464596
25434,1,2024-03-25,90.67,6897680.0,-0.00044096571491558656
25434,1,2024-03-26,90.36,6213924.0,-0.003418991948825445
25434,1,2024-03-27,91.5,5509211.0,0.012616201859229736
25434,1,2024-03-28,91.39,6654505.0,-0.0012021857923497636
25434,1,2024-04-01,91.53,4985309.0,0.0015318962687382864
25434,1,2024-04-02,89.3,8143728.0,-0.02436359663498311
25434,1,2024-04-03,88.7,6205782.0,-0.006718924972004436
25434,1,2024-04-04,87.62,8044430.0,-0.012175873731679832
25434,1,2024-04-05,86.85,7150650.0,-0.008787947957087594
25434,1,2024-04-08,87.19,6316510.0,0.003914795624640144
25434,1,2024-04-09,87.13,6233231.0,-0.0006881523110449095
25434,1,2024-04-10,85.95,7400822.0,-0.013542981751405891
25434,1,2024-04-11,85.9,6830743.0,-0.0005817335660267542
25434,1,2024-04-12,84.92,8588325.0,-0.011408614668218853
25434,1,2024-04-15,85.17,9663267.0,0.00294394724446545
25434,1,2024-04-16,85.42,8836498.0,0.002935305858870585
25434,1,2024-04-17,86.21,6839547.0,0.009248419573870237
25434,1,2024-04-18,87.15,11398780.0,0.010903607470131194
25434,1,2024-04-19,87.61,11896550.0,0.005278255880665439
25434,1,2024-04-22,88.18,8667718.0,0.006506106608834772
25434,1,2024-04-23,87.87,5657704.0,-0.003515536402812436
25434,1,2024-04-24,88.75,7176339.0,0.01001479458290655
25434,1,2024-04-25,87.84,7111395.0,-0.010253521126760479
25434,1,2024-04-26,88.25,7141562.0,0.004667577413479007
25434,1,2024-04-29,88.33,8279366.0,0.0009065155807366221
25434,1,2024-04-30,88.49,13224480.0,0.0018113891090230094
25434,1,2024-05-01,74.44,66366430.0,-0.15877500282517798
25434,1,2024-05-02,74.93,23624140.0,0.006582482536271028
25434,1,2024-05-03,73.11,22099950.0,-0.024289336714266696
25434,1,2024-05-06,72.9,18580010.0,-0.002872384078785317
25434,1,2024-05-07,72.5,21830020.0,-0.005486968449931462
25434,1,2024-05-08,73.5,24392050.0,0.01379310344827589
25434,1,2024-05-09,75.68,18559870.0,0.02965986394557829
25434,1,2024-05-10,76.11,15743180.0,0.005681818181818121
25434,1,2024-05-13,76.18,10935570.0,0.0009197214557876698
25434,1,2024-05-14,75.63,10914520.0,-0.007219742714623445
25434,1,2024-05-15,75.7,8808573.0,0.0009255586407510563
25434,1,2024-05-16,75.28,10749670.0,-0.005548216644649995
25434,1,2024-05-17,77.85,14406990.0,0.034139213602550456
25434,1,2024-05-20,77.54,11169020.0,-0.003982016698779511
25434,1,2024-05-21,77.72,8705157.0,0.0023213825122516685
25434,1,2024-05-22,80.72,22056150.0,0.03860010293360783
25434,1,2024-05-23,78.305,15831200.0,-0.02991823587710596
25434,1,2024-05-24,78.87,10742320.0,0.0072153757742161595
25434,1,2024-05-28,77.48,8816893.0,-0.017623938126030136
25434,1,2024-05-29,76.88,8957613.0,-0.0077439339184306455
25434,1,2024-05-30,78.76,9291711.0,0.02445369406867859
25434,1,2024-05-31,80.22,12363230.0,0.018537328593194458
25434,1,2024-06-03,82.08,12435170.0,0.023186237845923774
25434,1,2024-06-04,82.79,12364940.0,0.008650097465886963
25434,1,2024-06-05,81.16,11270470.0,-0.019688368160405978
25434,1,2024-06-06,81.47,9224206.0,0.0038196155741745397
25434,1,2024-06-07,81.43,10560070.0,-0.0004909782742112956
25434,1,2024-06-10,81.6,8697347.0,0.0020876826722335817
25434,1,2024-06-11,79.89,8987670.0,-0.020955882352941102
25434,1,2024-06-12,79.38,8593401.0,-0.00638377769432974
25434,1,2024-06-13,80.24,13745550.0,0.010833963214915698
25434,1,2024-06-14,79.65,7184933.0,-0.007352941176470451
25434,1,2024-06-17,81.33,9775228.0,0.02109227871939723
25434,1,2024-06-18,80.2,9658217.0,-0.01389401204967411
25434,1,2024-06-20,79.72,10175220.0,-0.0059850374064838174
25434,1,2024-06-21,79.91,25647480.0,0.0023833416959357923
25434,1,2024-06-24,79.73,7391271.0,-0.002252534100863346
25434,1,2024-06-25,79.28,15925600.0,-0.005644048664241841
25434,1,2024-06-26,79.15,10663700.0,-0.0016397578203833918
25434,1,2024-06-27,79.235,10073290.0,0.0010739102969046233
25434,1,2024-06-28,77.85,13054950.0,-0.017479649144948595
25434,1,2024-07-01,77.13,6482176.0,-0.009248554913294793
25434,1,2024-07-02,76.83,8406303.0,-0.003889537145079669
25434,1,2024-07-03,76.26,4906747.0,-0.007418976962124124
25434,1,2024-07-05,76.05,9660099.0,-0.0027537372147915518
25434,1,2024-07-08,74.57,8848120.0,-0.019460880999342622
25434,1,2024-07-09,72.75,11806750.0,-0.024406597827544507
25434,1,2024-07-10,72.51,11102540.0,-0.00329896907216487
25434,1,2024-07-11,73.3,12297560.0,0.010895048958764253
25434,1,2024-07-12,74.83,10539320.0,0.02087312414733966
25434,1,2024-07-15,72.75,8860660.0,-0.027796338366965045
25434,1,2024-07-16,75.51,14951230.0,0.03793814432989695
25434,1,2024-07-17,75.1,11560580.0,-0.005429744404714776
25434,1,2024-07-18,74.19,10683570.0,-0.012117177097203724
25434,1,2024-07-19,79.27,32919100.0,0.06847284000539156
25434,1,2024-07-22,76.55,18821470.0,-0.034313107102308504
25434,1,2024-07-23,76.26,9578728.0,-0.0037883736120182254
25434,1,2024-07-24,74.68,10464290.0,-0.02071859428271705
25434,1,2024-07-25,73.32,18957450.0,-0.01821103374397448
25434,1,2024-07-26,74.05,11628210.0,0.009956355701036701
25434,1,2024-07-29,75.2,10781140.0,0.015530047265361224
25434,1,2024-07-30,75.94,14998380.0,0.009840425531914887
25434,1,2024-07-31,77.95,18071710.0,0.02646826441927841
25434,1,2024-08-01,75.11,17293120.0,-0.036433611289288015
25434,1,2024-08-02,75.88,15178150.0,0.010251630941286116
25434,1,2024-08-05,73.86,12363430.0,-0.026620980495519198
25434,1,2024-08-06,75.37,10510750.0,0.0204440834010291
25434,1,2024-08-07,75.29,7210289.0,-0.0010614302772986584
25434,1,2024-08-08,75.75,8984083.0,0.006109709124717755
25434,1,2024-08-09,75.09,4637467.0,-0.00871287128712872
25434,1,2024-08-12,77.03,13107380.0,0.025835663870022563
25434,1,2024-08-13,95.9,156831400.0,0.24496949240555632
25434,1,2024-08-14,93.9,45694780.0,-0.02085505735140769
25434,1,2024-08-15,94.88,21048520.0,0.010436634717784665
25434,1,2024-08-16,94.81,16317390.0,-0.0007377740303540214
25434,1,2024-08-19,92.3,14460400.0,-0.026474000632844663
25434,1,2024-08-20,93.01,11528890.0,0.007692307692307887
25434,1,2024-08-21,92.78,6764728.0,-0.002472852381464441
25434,1,2024-08-22,92.43,10008550.0,-0.0037723647337787325
25434,1,2024-08-23,94.02,11475200.0,0.017202207075624587
25434,1,2024-08-26,95.63,13870790.0,0.01712401616677295
25434,1,2024-08-27,98.6,17447940.0,0.031057199623549137
25434,1,2024-08-28,95.3,14850410.0,-0.03346855983772812
25434,1,2024-08-29,94.86,8779927.0,-0.004616998950682016
25434,1,2024-08-30,94.57,7110155.0,-0.003057136833227947
25434,1,2024-09-03,93.18,11221150.0,-0.014698107222163359
25434,1,2024-09-04,92.33,7189972.0,-0.009122129212277397
25434,1,2024-09-05,91.56,8366753.0,-0.0083396512509476
25434,1,2024-09-06,91.15,9254546.0,-0.004477937964176504
25434,1,2024-09-09,92.21,10085020.0,0.011629182665935156
25434,1,2024-09-10,93.34,7318135.0,0.012254636156599163
25434,1,2024-09-11,98.2,19209700.0,0.05206770944932515
25434,1,2024-09-12,99.28,14651270.0,0.010997963340122263
25434,1,2024-09-13,98.57,9898420.0,-0.007151490733279697
25434,1,2024-09-16,96.31,9258762.0,-0.022927868519833527
25434,1,2024-09-17,96.44,6279385.0,0.0013498079119509399
25434,1,2024-09-18,96.12,8792512.0,-0.003318125259228477
25434,1,2024-09-19,96.9,8746609.0,0.00811485642946308
25434,1,2024-09-20,96.05,19540090.0,-0.008771929824561542
25434,1,2024-09-23,95.48,8379610.0,-0.005934409161894805
25434,1,2024-09-24,94.45,8582278.0,-0.010787599497276923
25434,1,2024-09-25,95.62,8630377.0,0.012387506617257849
25434,1,2024-09-26,97.47,9872287.0,0.019347416858397803
25434,1,2024-09-27,97.36,6308033.0,-0.0011285523750897974
25434,1,2024-09-30,97.49,6425980.0,0.001335250616269379
25434,1,2024-10-01,97.43,7165948.0,-0.0006154477382294132
25434,1,2024-10-02,96.5,6293170.0,-0.009545314584830211
25434,1,2024-10-03,95.56,5554229.0,-0.009740932642486988
25434,1,2024-10-04,96.58,6816311.0,0.01067392214315599
25434,1,2024-10-07,96.09,7477459.0,-0.005073514185131467
25434,1,2024-10-08,96.21,6594521.0,0.001248829222603609
25434,1,2024-10-09,95.88,3343905.0,-0.003429996881820996
25434,1,2024-10-10,93.88,5458095.0,-0.02085940759282434
25434,1,2024-10-11,95.55,4833641.0,0.017788666382616114
25434,1,2024-10-14,94.76,4120639.0,-0.00826792255363673
25434,1,2024-10-15,95.04,6263055.0,0.002954833262980072
25434,1,2024-10-16,95.46,7535712.0,0.004419191919191823
25434,1,2024-10-17,95.27,5574888.0,-0.001990362455478678
25434,1,2024-10-18,96.84,6175585.0,0.016479479374409634
25434,1,2024-10-21,96.45,3992176.0,-0.004027261462205667
25434,1,2024-10-22,96.82,6435078.0,0.003836184551581079
25434,1,2024-10-23,97.65,18827660.0,0.008572608965089934
25434,1,2024-10-24,97.15,9823594.0,-0.005120327700972815
25434,1,2024-10-25,97.31,9663567.0,0.00164693772516733
25434,1,2024-10-28,98.02,6787773.0,0.007296269653684018
25434,1,2024-10-29,97.39,7660668.0,-0.006427259742909586
25434,1,2024-10-30,97.32,9070229.0,-0.0007187596262451246
25434,1,2024-10-31,97.7,12004260.0,0.0039046444718455753
25434,1,2024-11-01,98.87,8856817.0,0.011975435005117774
25434,1,2024-11-04,97.03,7046620.0,-0.018610296348740785
25434,1,2024-11-05,97.09,6338355.0,0.000618365453983305
25434,1,2024-11-06,96.08,9704601.0,-0.010402719126583637
25434,1,2024-11-07,96.12,6192546.0,0.00041631973355538143
25434,1,2024-11-08,97.55,6112799.0,0.01487723678734909
25434,1,2024-11-11,100.31,10305830.0,0.028293182983085696
25434,1,2024-11-12,98.8,8428599.0,-0.015053334662546103
25434,1,2024-11-13,99.8,8803287.0,0.010121457489878471
25434,1,2024-11-14,99.23,6434693.0,-0.005711422845691261
25434,1,2024-11-15,98.42,8117785.0,-0.008162853975612228
25434,1,2024-11-18,100.4,7039580.0,0.020117862223125504
25434,1,2024-11-19,98.35,9174312.0,-0.020418326693227185
25434,1,2024-11-20,98.26,7524871.0,-0.0009150991357396165
25434,1,2024-11-21,100.06,6756279.0,0.018318746183594525
25434,1,2024-11-22,102.5,6553264.0,0.024385368778732763
25434,1,2024-11-25,101.84,8827565.0,-0.006439024390243908
25434,1,2024-11-26,100.68,6556080.0,-0.01139041633935578
25434,1,2024-11-27,101.51,4856489.0,0.008243941199840954
25434,1,2024-11-29,102.46,3419300.0,0.009358683873509799
25434,1,2024-12-02,101.51,6102526.0,-0.009271910989654408
25434,1,2024-12-03,101.57,7098468.0,0.000591074770958322
25434,1,2024-12-04,100.7,6148923.0,-0.008565521315348934
25434,1,2024-12-05,99.23,7193008.0,-0.014597815292949345
25434,1,2024-12-06,100.11,6294563.0,0.00886828580066501
25434,1,2024-12-09,99.31,7195848.0,-0.00799120966936362
25434,1,2024-12-10,98.16,8189824.0,-0.011579901319101804
25434,1,2024-12-11,98.42,8004294.0,0.0026487367563161612
25434,1,2024-12-12,97.82,6362308.0,-0.006096321885795675
25434,1,2024-12-13,97.42,5909820.0,-0.00408914332447341
25434,1,2024-12-16,93.12,12386810.0,-0.04413878053787723
25434,1,2024-12-17,92.09,8455280.0,-0.011060996563573844
25434,1,2024-12-18,89.9,10876660.0,-0.023781083722445362
25434,1,2024-12-19,88.76,14620660.0,-0.01268075639599553
25434,1,2024-12-20,87.97,26470850.0,-0.008900405588102789
25434,1,2024-12-23,87.44,11201770.0,-0.0060247811754007286
25434,1,2024-12-24,89.91,5422008.0,0.028247941445562752
25434,1,2024-12-26,91.86,7537564.0,0.02168835502168842
25434,1,2024-12-27,92.25,8198335.0,0.004245591116917025
25434,1,2024-12-30,90.58,8401153.0,-0.01810298102981034
25434,1,2024-12-31,91.25,4219424.0,0.0073967763303157685
25434,1,2025-01-02,92.17,8639894.0,0.010082191780822036
25434,1,2025-01-03,92.58,4964272.0,0.0044483020505587945
